"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Ralvero THE GAME #ELEMON IS GOING TO BE TALKED ABOUT JUST LIKE AXIE INFINITY NEXT YEAR. @ELEMONGAME <U+0001F495><U+0001F495><U+0001F4A6><U+0001F4A6>",FALSE,0,"Ralvero",2021-12-28 14:45:49,FALSE,"1475210171978768393","1475840417476517888","37794688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hoantran02",0,FALSE,FALSE,NA,NA
"@ugos_emma @notEezzy Metaverse: Blok, tvk, sand, mana.
Nft: axie infinity, polygon, enjin, tezos.
Storage: Siacoin,… https://t.co/EMf9mjnnmJ",FALSE,0,"ugos_emma",2021-12-28 14:45:27,TRUE,"1475835031952179200","1475840323972648964","739937349161918464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samuelolinus",0,FALSE,FALSE,NA,NA
"@DonLeung_ Good Day Manager! Uni Pios the one who is hoping to be a scholar. I'm really want to be a part of your s… https://t.co/goyDnrwgqj",FALSE,0,"DonLeung_",2021-12-28 14:44:39,TRUE,"1475826827474063365","1475840121945559041","1187072004941180930","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniPios",0,FALSE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:44:33,FALSE,NA,"1475840097274634241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jovelyn11_Fil",34,TRUE,FALSE,NA,NA
"@ChinaPumpWXC I’m all for this project, i see the potential in this game. In my opinion @Bemilcoin will be the next… https://t.co/qgt1DcHc4C",FALSE,0,"ChinaPumpWXC",2021-12-28 14:44:08,TRUE,"1475773739161710592","1475839992677421056","331968891","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThinhDao20",0,FALSE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:44:08,FALSE,NA,"1475839992270241795",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChervieT",34,TRUE,FALSE,NA,NA
"RT @AxieInfinity: • RON release <U+0001F440>
• Axie Infinity: Origin <U+2728>
• Land Gameplay <U+0001F33E>
• Axie SDK: an entire universe of Axie games <U+0001F525>

So much to lo…",FALSE,0,NA,2021-12-28 14:44:04,FALSE,NA,"1475839974108905482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ego_wilky",1985,TRUE,FALSE,NA,NA
"@KmiHo3in <U+0641><U+0642><U+0637> <U+0641><U+06CC><U+0633> <U+0628><U+0648><U+06A9> <U+0646><U+06CC><U+0633><U+062A>
<U+0628><U+0627><U+0632><U+06CC><U+06AF><U+0631><U+0627><U+06CC> <U+0645><U+0647><U+0645> <U+062A><U+0631><U+06CC> <U+062F><U+0627><U+0631><U+0647>. decentraland, bloktopia, axie infinity <U+0645><U+062B><U+0644> <U+0627><U+06CC><U+0646><U+0647><U+0627>.
<U+0648><U+0644><U+06CC> <U+0628><U+0646><U+0638><U+0631> <U+0627><U+0635><U+0644><U+06CC> <U+062A>… https://t.co/CFmwWUy65O",FALSE,1,"KmiHo3in",2021-12-28 14:40:34,TRUE,"1475832471916843008","1475839092944515078","1222510137333690373","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haammet",0,FALSE,FALSE,NA,NA
"@BinaryAssets Hello, I may have something that interest you on Axie Infinity.",FALSE,0,"BinaryAssets",2021-12-28 14:39:35,FALSE,"1475803206009634821","1475838847628242957","1105065557462839296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yemar_eth",0,FALSE,FALSE,NA,NA
"Tutorial Bermain Axie Infinity #AxieScholarship https://t.co/JBNXwRZiRl https://t.co/Af5uZio6ZQ",FALSE,0,NA,2021-12-28 14:39:33,FALSE,NA,"1475838839713189893",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","videolirikCH",0,FALSE,FALSE,NA,NA
"@Ralvero THE IDO PRICE WILL PROBABLY BE LIKE X1000 BUT HEY I WILL BUY MORE. IT’S LIKE BUYING AXIE INFINITY WHEN IT… https://t.co/5RLtevalYI",FALSE,1,"Ralvero",2021-12-28 14:39:28,TRUE,"1475210171978768393","1475838815507869702","37794688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hoanspurs",0,FALSE,FALSE,NA,NA
"RT @nixeniego: Four Axie Infinity scholarships up for grabs. <U+0001F393><U+0001F393><U+0001F393><U+0001F393>

How to join? Tweet why you love Axie Infinity. Tag @AxieInfinity and @ni…",FALSE,0,NA,2021-12-28 14:38:22,FALSE,NA,"1475838539057225731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","axielegoo",26,TRUE,FALSE,NA,NA
"RT @JonErlichman: Returns in the past year:

Shiba Inu +52,601,740%
Axie Infinity +18,336%
Terra +15,429%
Polygon +14,690%
Solana +13,232%…",FALSE,0,NA,2021-12-28 14:37:42,FALSE,NA,"1475838373923364873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pro_duKtX",221,TRUE,FALSE,NA,NA
"@JapaneseCrypto THE GAME #ELEMON IS GOING TO BE TALKED ABOUT JUST LIKE AXIE INFINITY NEXT YEAR. @ELEMONGAME <U+0001F63B><U+0001F63B><U+2764><U+2764>",FALSE,2,"JapaneseCrypto",2021-12-28 14:37:24,FALSE,"1475700512611651591","1475838295741325312","1199482051482677249","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hoanspurs",0,FALSE,FALSE,NA,NA
"@pocketarena This game is really making people quit, axie infinity will be always on top becuase PA is making castl… https://t.co/W0IcbkpuAa",FALSE,0,"pocketarena",2021-12-28 14:36:59,TRUE,"1475504443990937612","1475838191634911233","714540013","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zzz_joel",0,FALSE,FALSE,NA,NA
"Axie Infinity Declines in Activity and Plummets in a Day After Peaking https://t.co/XjK640dMlb",FALSE,0,NA,2021-12-28 14:36:39,FALSE,NA,"1475838106934726658",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Cryptoprenure",0,FALSE,FALSE,NA,NA
"RT @BalthazarTeam: <U+203C><U+FE0F> AXIE INFINITY SERVER MAINTENANCE
Est. TIME OF COMPLETION: 5:00PM PHT

Not yet part of the guild? Join our discord fam…",FALSE,0,NA,2021-12-28 14:32:00,FALSE,NA,"1475836937873158148",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ljtaroja2",114,TRUE,FALSE,NA,NA
"RT @KolsToken: Axie Infinity is one of the successful NFT P2E game that lots of people are joining in games and in Trading AXS. They have t…",FALSE,0,NA,2021-12-28 14:31:19,FALSE,NA,"1475836766498086914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satibi88306980",4,TRUE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:30:44,FALSE,NA,"1475836618187546625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YongPalUdyr",34,TRUE,FALSE,NA,NA
"Pop culture NFTs, blockchain art games, Metaverse NFTs, charity auctions and worldwide NFT art are the year's centr… https://t.co/zEbpG2Cy8L",FALSE,1,NA,2021-12-28 14:30:24,TRUE,NA,"1475836534788182019",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">icopond</a>","icopond",0,FALSE,FALSE,NA,NA
"@G6soSqoXhqbmONF i am looking for schoolarship to play axie infinity . can spend most of my time playing axie infin… https://t.co/l5Voxl21Wv",FALSE,0,"G6soSqoXhqbmONF",2021-12-28 14:29:03,TRUE,"1475831351089987595","1475836196261490694","1396714842359164928","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HYMEEEEE",0,FALSE,FALSE,NA,NA
"@AxieUniversity_ i am looking for schoolarship to play axie infinity . can spend most of my time playing axie infin… https://t.co/RbkY5e0Lul",FALSE,0,"AxieUniversity_",2021-12-28 14:26:57,TRUE,"1475832215267430405","1475835668563562499","1423802574776553473","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HYMEEEEE",0,FALSE,FALSE,NA,NA
"The best Ethereum ecosystem tokens worth buying on December 28: Polygon (MATIC), Chainlink (LINK) and Axie Infinity (AXS) #dogecoin #bitcoin",FALSE,0,NA,2021-12-28 14:26:43,FALSE,NA,"1475835610388738049",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","blakeswineford",0,FALSE,FALSE,NA,NA
"Polygon (MATIC), Chainlink (LINK) und Axie Infinity (AXS)| Cointext #Axie_Infinity #Chainlink #Krypto_News #Link… https://t.co/PUJjlVMYto",FALSE,0,NA,2021-12-28 14:26:41,TRUE,NA,"1475835601878499332",NA,"<a href=""https://news-krypto.de"" rel=""nofollow"">Krypto News Deutsch</a>","Krypto_Deutsch",0,FALSE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:26:14,FALSE,NA,"1475835486266888198",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sugary00254475",34,TRUE,FALSE,NA,NA
"RT @JonErlichman: Returns in the past year:

Shiba Inu +52,601,740%
Axie Infinity +18,336%
Terra +15,429%
Polygon +14,690%
Solana +13,232%…",FALSE,0,NA,2021-12-28 14:26:05,FALSE,NA,"1475835448576471043",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","praveenkhannamv",221,TRUE,FALSE,NA,NA
"The best Ethereum ecosystem tokens worth buying on December 28: Polygon (MATIC), Chainlink (LINK) and Axie Infinity… https://t.co/h5Vv5G1cBH",FALSE,0,NA,2021-12-28 14:26:04,TRUE,NA,"1475835443572842496",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Decentrading App</a>","DecenTrading",0,FALSE,FALSE,NA,NA
"#Analysis The best Ethereum ecosystem tokens worth buying on December 28: Polygon (MATIC), Chainlink (LINK) and Axi… https://t.co/l1cMPs5uWm",FALSE,0,NA,2021-12-28 14:25:02,TRUE,NA,"1475835186633789442",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Coinlist1",0,FALSE,FALSE,NA,NA
"Axie Infinity 1-month social activity:

Galaxy Score™ 66/100
AltRank™ 84/3,414
330,352 social mentions
743,990,950… https://t.co/6xuHOVx7Aq",FALSE,0,NA,2021-12-28 14:24:13,TRUE,NA,"1475834978369871877",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmad00816",0,FALSE,FALSE,NA,NA
"@artkinzk @Baartolome @the_YCB @AxieInfinity For your absurd response, do you really think that buying Axie from an… https://t.co/2qBZqCbdKy",FALSE,0,"artkinzk",2021-12-28 14:24:04,TRUE,"1475830949325721606","1475834942248525825","1431396685968707584","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amang0713",0,FALSE,FALSE,NA,NA
"Returns in the past year:

Shiba Inu +52,601,740%
Axie Infinity +18,336%
Terra +15,429%
Polygon +14,690%
Solana +13… https://t.co/ERFcTfyJPx",FALSE,2,NA,2021-12-28 14:23:41,TRUE,NA,"1475834844437524485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CryptoNewsUpd8s",0,FALSE,FALSE,NA,NA
"RT @AxieSpike: #axiemastoydrive was featured on @news_of_bsc today! Thank you:

@AxieCoop @AXIEMONS @Battle_Riot @LunaciaAcademy @nosleepga…",FALSE,0,NA,2021-12-28 14:23:38,FALSE,NA,"1475834831644684288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BonsatoVic",75,TRUE,FALSE,NA,NA
"@artkinzk @the_YCB @AxieInfinity What revolution?  A simple 2D cards game?  Is this game FIFA or Fortnite?  With th… https://t.co/KqeU9M5T3v",FALSE,1,"artkinzk",2021-12-28 14:22:49,TRUE,"1475830949325721606","1475834628816707587","1431396685968707584","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baartolome",0,FALSE,FALSE,NA,NA
"@the_YCB @AxieInfinity Axie infinity can help u lose all your money and make nothing in return as SLP price will ke… https://t.co/9omRFl4Dp8",FALSE,1,"the_YCB",2021-12-28 14:22:42,TRUE,"1475613842713591810","1475834596990365698","1102645451768152065","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","branger885",0,FALSE,FALSE,NA,NA
"https://t.co/BxQR3vdavu",FALSE,0,NA,2021-12-28 14:22:36,FALSE,NA,"1475834570918477826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MilkoTV_",0,FALSE,FALSE,NA,NA
"@FedPed_Lev0x @Jihoz_Axie @AxieInfinity @axiesisters @SkyMavisHQ Just buy it that's axie infinity want buy and buy… https://t.co/QEzbPx3PKi",FALSE,0,"FedPed_Lev0x",2021-12-28 14:20:40,TRUE,"1475756681720209414","1475834087860424705","932019993654505472","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaylonBonos",0,FALSE,FALSE,NA,NA
"RT @Marbleger_crypt: @bbook_ax Why me?
Simply because of my  core qualifications.  I’m good at tactics planning and advance gameplay strate…",FALSE,0,NA,2021-12-28 14:20:35,FALSE,NA,"1475834063630094337",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">MOBA Bot</a>","safiroanejo",1,TRUE,FALSE,NA,NA
"RT @oyoboyoo: @Prathap45236703 LFG! Must follow guild in Axie Infinity!",FALSE,0,NA,2021-12-28 14:20:28,FALSE,NA,"1475834034324344832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prathap45236703",1,TRUE,FALSE,NA,NA
"RT @HorisawaMayu: <U+0001F408><U+0001F41F><U+0001F335>Axie infinity Scholarship<U+0001F408><U+0001F41F><U+0001F335>

Contract terms:
·BAP Teams
·Scholar 60%
·Earn 500 SLP a week
·Pay at the end of the mont…",FALSE,0,NA,2021-12-28 14:19:49,FALSE,NA,"1475833872168669187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jr_calunsag",294,TRUE,FALSE,NA,NA
"RT @nixeniego: Four Axie Infinity scholarships up for grabs. <U+0001F393><U+0001F393><U+0001F393><U+0001F393>

How to join? Tweet why you love Axie Infinity. Tag @AxieInfinity and @ni…",FALSE,0,NA,2021-12-28 14:19:00,FALSE,NA,"1475833668094414849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Acire_jj",26,TRUE,FALSE,NA,NA
"RT @MortalCoreSquad: Axie Infinity &gt; All P2E games combined 

Just wait for origin !!
@AxieInfinity",FALSE,0,NA,2021-12-28 14:18:43,FALSE,NA,"1475833597504360448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaeWayong",16,TRUE,FALSE,NA,NA
"RT @JonErlichman: Returns in the past year:

Shiba Inu +52,601,740%
Axie Infinity +18,336%
Terra +15,429%
Polygon +14,690%
Solana +13,232%…",FALSE,0,NA,2021-12-28 14:18:43,FALSE,NA,"1475833594019037187",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnKayode6",221,TRUE,FALSE,NA,NA
"@criptopolian Manager! I am interested. I have a lot experience of playing axie infinity. And if you can choose me… https://t.co/HFTZnBBZQM",FALSE,0,"criptopolian",2021-12-28 14:18:25,TRUE,"1475547629975183366","1475833518324285443","1435697151850516481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsonjay30",0,FALSE,FALSE,NA,NA
"RT @nixeniego: Four Axie Infinity scholarships up for grabs. <U+0001F393><U+0001F393><U+0001F393><U+0001F393>

How to join? Tweet why you love Axie Infinity. Tag @AxieInfinity and @ni…",FALSE,0,NA,2021-12-28 14:17:32,FALSE,NA,"1475833296101597187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NPagnanawon",26,TRUE,FALSE,NA,NA
"@bbook_ax Why me?
Simply because of my  core qualifications.  I’m good at tactics planning and advance gameplay str… https://t.co/6iEkmkMtzw",FALSE,0,"bbook_ax",2021-12-28 14:17:30,TRUE,"1475728700427870208","1475833289349165062","1424968636746272769","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marbleger_crypt",1,FALSE,FALSE,NA,NA
"@GustavSolokov @Kombo11408 @SpeedUnIimited @LukeElSoler @WillyrexYT Gustav estás equivocado. Si la empresa de Axie… https://t.co/HgsxgcdfcR",FALSE,1,"GustavSolokov",2021-12-28 14:17:24,TRUE,"1475578082429968393","1475833264548032526","1458019051687620609","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alejandro_Tanda",0,FALSE,FALSE,NA,NA
"RT @gocholive: SORTEO FIN DE AÑO CON GOCHO Y AXIE INFINITY
 10 $AXS <U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384>

PARA PARTICIPAR: 
<U+2705>SEGUIRME 
<U+2705>SEGUIR @AxieInfini…",FALSE,0,NA,2021-12-28 14:17:02,FALSE,NA,"1475833171765866504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AbreuJesus",1037,TRUE,FALSE,NA,NA
"RT @the_YCB: “What can @AxieInfinity do for you?”

vs

“What can you do for Axie Infinity?”

Is the biggest question of 2022 imo.",FALSE,0,NA,2021-12-28 14:16:54,FALSE,NA,"1475833137816952852",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoAntone",21,TRUE,FALSE,NA,NA
"@DonLeung_ Manager! I am interested. I have a lot experience of playing axie infinity. And if you can choose me I p… https://t.co/rZEdVvD03G",FALSE,0,"DonLeung_",2021-12-28 14:15:52,TRUE,"1475826827474063365","1475832876801294336","1187072004941180930","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsonjay30",0,FALSE,FALSE,NA,NA
"¿Qué chuchas es #TheSandbox? Este Roblox con tendencia minecraftniana ya genera ganancias por cientos de miles y pr… https://t.co/5KnzDjzm5F",FALSE,0,NA,2021-12-28 14:15:39,TRUE,NA,"1475832823013683204",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PressOverNews",0,FALSE,FALSE,NA,NA
"@Jihoz_Axie 
Axie infinity is a big SCAM! 
It's fckng RIGGED, forcing lower MMR to lose to reduce SLP farming and t… https://t.co/xNeusTHXkS",FALSE,0,"Jihoz_Axie",2021-12-28 14:14:01,TRUE,NA,"1475832411800076292","1009692722976788480","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rigged_infinity",0,FALSE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:13:14,FALSE,NA,"1475832217498632193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LabyrinthPisti",34,TRUE,FALSE,NA,NA
"Axie Infinity Declines in Activity, Plummeting Just a Day
After Peaking   https://t.co/50jQpddnwv    #Diamante #Blockchain #DiamCircle",FALSE,0,NA,2021-12-28 14:12:28,FALSE,NA,"1475832020638986245",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","media_diamante",0,FALSE,FALSE,NA,NA
"RT @MetaGamingGuild: <U+2728>PRESENTING: 10 Games That MetaGaming Guild Invested In <U+0001F4B8><U+0001F3AE><U+0001F579>

<U+0001F48E>Axie Infinity
<U+0001F48E>Nitro League
<U+0001F48E>Souni
<U+0001F48E>KingdomX
<U+0001F48E>WAM
<U+0001F48E>The K…",FALSE,0,NA,2021-12-28 14:11:32,FALSE,NA,"1475831788958330880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JimmyMoralesD3",60,TRUE,FALSE,NA,NA
"RT @the_YCB: “What can @AxieInfinity do for you?”

vs

“What can you do for Axie Infinity?”

Is the biggest question of 2022 imo.",FALSE,0,NA,2021-12-28 14:10:50,FALSE,NA,"1475831612864868353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bryanjayborre",21,TRUE,FALSE,NA,NA
"@AxieEnergy good day sir im looking for scholarship,to be honest i have a little experience in axie infinity ,but i… https://t.co/IS2uxIy8Sy",FALSE,0,"AxieEnergy",2021-12-28 14:10:44,TRUE,"1475789856131280897","1475831586172010496","1438765902200147972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikelandao",0,FALSE,FALSE,NA,NA
"@Bitboy_Crypto I want to invest for NFT game like axie infinity to help other people to get scholar<U+263A><U+FE0F>",FALSE,0,"Bitboy_Crypto",2021-12-28 14:10:40,FALSE,"1475497007208882179","1475831571492274181","954005112174862336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flythoughty",0,FALSE,FALSE,NA,NA
"RT @nixeniego: Four Axie Infinity scholarships up for grabs. <U+0001F393><U+0001F393><U+0001F393><U+0001F393>

How to join? Tweet why you love Axie Infinity. Tag @AxieInfinity and @ni…",FALSE,0,NA,2021-12-28 14:10:15,FALSE,NA,"1475831465611247622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marbleger_crypt",26,TRUE,FALSE,NA,NA
"@binance 1. Shib
2. Axie Infinity
3. Doge
4. ETH
5. Matic",FALSE,0,"binance",2021-12-28 14:08:40,FALSE,"1475829027671875585","1475831067084931072","877807935493033984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamritz93",0,FALSE,FALSE,NA,NA
"@the_YCB @AxieInfinity Biggest question is, when will axie infinity update its roadmap? we cant see any clear plans on 2022 roadmap atm.",FALSE,0,"the_YCB",2021-12-28 14:08:28,FALSE,"1475613842713591810","1475831015041945603","1102645451768152065","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lioneeil",0,FALSE,FALSE,NA,NA
"RT @gocholive: SORTEO FIN DE AÑO CON GOCHO Y AXIE INFINITY
 10 $AXS <U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384>

PARA PARTICIPAR: 
<U+2705>SEGUIRME 
<U+2705>SEGUIR @AxieInfini…",FALSE,0,NA,2021-12-28 14:08:20,FALSE,NA,"1475830982494208004",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cumbiaold",1037,TRUE,FALSE,NA,NA
"RT @gocholive: Gran espacio organizado y creado por @LoverF22 de Axie Infinity en Español hoy contamos con la presencia de Jihoz @AxieInfin…",FALSE,0,NA,2021-12-28 14:08:11,FALSE,NA,"1475830944384884741",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hadrian_jc",50,TRUE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:08:08,FALSE,NA,"1475830933135970306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Therayne14",34,TRUE,FALSE,NA,NA
"RT @the_YCB: “What can @AxieInfinity do for you?”

vs

“What can you do for Axie Infinity?”

Is the biggest question of 2022 imo.",FALSE,0,NA,2021-12-28 14:06:59,FALSE,NA,"1475830641296134151",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ozgurpehlivann",21,TRUE,FALSE,NA,NA
"@TheGuildGOAT Manager! I am interested. I have a lot experience of playing axie infinity. And if you can choose me… https://t.co/gc7GXhFUrn",FALSE,0,"TheGuildGOAT",2021-12-28 14:05:33,TRUE,"1475692916978843649","1475830283740250114","1422527300067684357","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsonjay30",0,FALSE,FALSE,NA,NA
"RT @gocholive: SORTEO FIN DE AÑO CON GOCHO Y AXIE INFINITY
 10 $AXS <U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384><U+0001F9D1><U+200D><U+0001F384>

PARA PARTICIPAR: 
<U+2705>SEGUIRME 
<U+2705>SEGUIR @AxieInfini…",FALSE,0,NA,2021-12-28 14:04:39,FALSE,NA,"1475830055905415179",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RxmirezTrader",1037,TRUE,FALSE,NA,NA
"RT @Lynn97YL: Quick #AxieInfinity  nail contest <U+0001F485>

You have until the 31st of this month, 2000SLP<U+0001F31F>

Draw your nails, axie infinity theme

R…",FALSE,0,NA,2021-12-28 14:04:23,FALSE,NA,"1475829990331543555",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eliexyz",34,TRUE,FALSE,NA,NA
"RT @nixeniego: Four Axie Infinity scholarships up for grabs. <U+0001F393><U+0001F393><U+0001F393><U+0001F393>

How to join? Tweet why you love Axie Infinity. Tag @AxieInfinity and @ni…",FALSE,0,NA,2021-12-28 14:02:50,FALSE,NA,"1475829599775133698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmbidoKim",26,TRUE,FALSE,NA,NA
