"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@ThePowersThatBe @AdamBaldwin Hogg is clearly not a Constitutional lawyer/scholar so his opinion is worthless.",FALSE,0,"ThePowersThatBe",2021-12-28 13:46:52,FALSE,"1475823930069983234","1475825580050292738","50376557","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","softwarnet",0,FALSE,FALSE,NA,NA
"Are we still influenced by the West, or do we live as a sovereign state? Habib University has held an online lectur… https://t.co/rBlAjkVegc",FALSE,0,"azkahahahaha",2021-12-28 13:46:50,TRUE,"1475825571749933058","1475825573834416128","1227310104317394946","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azkahahahaha",0,FALSE,FALSE,NA,NA
"RT @AxieverseMARS: Congrats to our first 3k MMR scholar for MARS!  Blast off - @keanu_dg https://t.co/XkYgmSu8zN",FALSE,0,NA,2021-12-28 13:46:50,FALSE,NA,"1475825573058334722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prettygreys26",5,TRUE,FALSE,NA,NA
"This line will always come out as funny to me. Understand you can not religiously blackmail us into silence. People… https://t.co/2WX2K56miQ",FALSE,0,NA,2021-12-28 13:46:43,TRUE,NA,"1475825541873901569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Waspapping_",0,FALSE,FALSE,NA,NA
"RT @MuftiAsjadRaza: Imam Jalaluddin Abdur Rahman Suyuti Shafi’i (Alayhir Rahmah) was born on the 1st of Rajab 849 Hijri in Suyut. He wrote…",FALSE,0,NA,2021-12-28 13:46:23,FALSE,NA,"1475825458490925063",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amk_razvi",158,TRUE,FALSE,NA,NA
"It's quite normal. Can't expect the masses to be reasonable. They'll always demand the most from the one whom they… https://t.co/0tt1K6VyOJ",FALSE,0,NA,2021-12-28 13:46:17,TRUE,NA,"1475825433853767688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mk_shafii",0,FALSE,FALSE,NA,NA
"@St0kedd00d @CanadianPoliti4 @SundanceConstr1 @Cernovich Nih and Google scholar",FALSE,0,"St0kedd00d",2021-12-28 13:45:43,FALSE,"1475824447365939203","1475825291276832774","1040289807878901760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooooppa",0,FALSE,FALSE,NA,NA
"RT @Uncle_Faruk: No one is criticizing Pantami the scholar, it's Pantami the politician we're criticizing.",FALSE,0,NA,2021-12-28 13:45:18,FALSE,NA,"1475825185706102790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Waspapping_",3,TRUE,FALSE,NA,NA
"@ojora @NaaShukre @BroHajji and i do have Arabic tafasir at home, yet, i don't delve into it as it isn't my area of… https://t.co/19020f0Z5O",FALSE,0,"ojora",2021-12-28 13:45:17,TRUE,"1475823009449533446","1475825180446449664","68942411","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knafehyafawi",0,FALSE,FALSE,NA,NA
"RT @Glycosamino_01: <U+0E41><U+0E2B><U+0E25><U+0E48><U+0E07><U+0E02><U+0E49><U+0E2D><U+0E21><U+0E39><U+0E25><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E1B><U+0E27><U+0E28>. <U+0E44><U+0E21><U+0E48><U+0E44><U+0E14><U+0E49><U+0E21><U+0E35><U+0E41><U+0E04><U+0E48> wiki, <U+0E40><U+0E27><U+0E47><U+0E1A><U+0E28><U+0E34><U+0E25><U+0E1B><U+0E27><U+0E31><U+0E12><U+0E19><U+0E18><U+0E23><U+0E23><U+0E21><U+0E2B><U+0E23><U+0E37><U+0E2D><U+0E2A><U+0E32><U+0E23><U+0E04><U+0E14><U+0E35><U+0E19><U+0E49><U+0E32>
.
<U+0E2A><U+0E33><U+0E2B><U+0E23><U+0E31><U+0E1A><U+0E0A><U+0E32><U+0E27> #<U+0E40><U+0E01><U+0E35><U+0E22><U+0E21><U+0E2D><U+0E38><U+0E14><U+0E21> <U+0E17><U+0E35><U+0E48><U+0E01><U+0E33><U+0E25><U+0E31><U+0E07><U+0E2B><U+0E32><U+0E41><U+0E2B><U+0E25><U+0E48><U+0E07><U+0E02><U+0E49><U+0E2D><U+0E21><U+0E39><U+0E25><U+0E17><U+0E33>…",FALSE,0,NA,2021-12-28 13:45:15,FALSE,NA,"1475825174964408324",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","punpun35",9,TRUE,FALSE,NA,NA
"RT @DrTedros: I am deeply saddened by the passing of our dear brother Gebrekidan Desta. Gebrekidan was a remarkable scholar and teacher. My…",FALSE,0,NA,2021-12-28 13:45:11,FALSE,NA,"1475825158346715145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErmiyasAbreha",1426,TRUE,FALSE,NA,NA
"We shouldn’t spend much time on alternatives, but on vision” said Munir Fasheh, a world-renowned scholar who delive… https://t.co/NYrEiiUGR2",FALSE,0,"mehfoozalii",2021-12-28 13:45:07,TRUE,"1475825136343429124","1475825139543678976","1247136130987950080","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mehfoozalii",0,FALSE,FALSE,NA,NA
"We should think that Are we still under Western influence ?  or are we living as a nation with freedom ?  To learn… https://t.co/E66U5gyHG1",FALSE,0,NA,2021-12-28 13:45:07,TRUE,NA,"1475825137848963076",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kashifbuttpew",0,FALSE,FALSE,NA,NA
"@pedr0emanuel @cha_neg I thought the OP was about whether this chr inspired particular confidence in deadly confron… https://t.co/LgXunc0H7T",FALSE,0,"pedr0emanuel",2021-12-28 13:45:04,TRUE,"1475823590234861571","1475825128172888064","773495617","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RPG_Lump",0,FALSE,FALSE,NA,NA
"@la_vilafismm @matricfailoo @YoushaAhmed__10 The Greatest scholar of Sunni Madhab is Imam Abu Haneefa, show me a si… https://t.co/5zUuUg9CTn",FALSE,1,"la_vilafismm",2021-12-28 13:44:49,TRUE,"1475824286484942849","1475825066038349827","1349469238927400960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Azarwun",0,FALSE,FALSE,NA,NA
"@AxieEnergy I'm willing to become your scholar! I honestly had an experience playing axie https://t.co/8PtclFwzci",FALSE,0,"AxieEnergy",2021-12-28 13:44:46,FALSE,"1475814457079042050","1475825053854220294","1438765902200147972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rys_dsy",0,FALSE,FALSE,NA,NA
"RT @WokeTemple: The scholar's comparison:

BS &amp; PhD learning Math, science, the laws Physics &amp; Biochemistry • Years in the lab: data, hypot…",FALSE,0,NA,2021-12-28 13:44:44,FALSE,NA,"1475825044634755077",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","matt4etc",36,TRUE,FALSE,NA,NA
"@el_uthmaan Had it been wani <U+0257>an izalan ne yake ta tweeting thrash akan yan <U+0257>arika,da tuni izala sun fara trending,… https://t.co/l1Kgp0l40v",FALSE,0,"el_uthmaan",2021-12-28 13:44:43,TRUE,"1475696505642262532","1475825037974323201","1039267748","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madeenatuuu",0,FALSE,FALSE,NA,NA
"We #DontLookUp the #ClimateCrisis. We need to protect the common good. There are money limits of the markets that c… https://t.co/WNiB5fpSut",FALSE,0,NA,2021-12-28 13:44:27,TRUE,NA,"1475824972782354434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jano_onaj2020",0,FALSE,FALSE,NA,NA
"RT @meltsmelts: Prince Qiyan / Qi Yan, a modest scholar <U+0001F3C7><U+0001F4D6><U+0001F52A>
#JWQS #<U+6CFE><U+6E2D><U+60C5><U+6B87> https://t.co/Hgt8jxtzQ7",FALSE,0,NA,2021-12-28 13:44:26,FALSE,NA,"1475824966503305216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moss_mercury",1108,TRUE,FALSE,NA,NA
"RT @Glycosamino_01: <U+0E41><U+0E2B><U+0E25><U+0E48><U+0E07><U+0E02><U+0E49><U+0E2D><U+0E21><U+0E39><U+0E25><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E1B><U+0E27><U+0E28>. <U+0E44><U+0E21><U+0E48><U+0E44><U+0E14><U+0E49><U+0E21><U+0E35><U+0E41><U+0E04><U+0E48> wiki, <U+0E40><U+0E27><U+0E47><U+0E1A><U+0E28><U+0E34><U+0E25><U+0E1B><U+0E27><U+0E31><U+0E12><U+0E19><U+0E18><U+0E23><U+0E23><U+0E21><U+0E2B><U+0E23><U+0E37><U+0E2D><U+0E2A><U+0E32><U+0E23><U+0E04><U+0E14><U+0E35><U+0E19><U+0E49><U+0E32>
.
<U+0E2A><U+0E33><U+0E2B><U+0E23><U+0E31><U+0E1A><U+0E0A><U+0E32><U+0E27> #<U+0E40><U+0E01><U+0E35><U+0E22><U+0E21><U+0E2D><U+0E38><U+0E14><U+0E21> <U+0E17><U+0E35><U+0E48><U+0E01><U+0E33><U+0E25><U+0E31><U+0E07><U+0E2B><U+0E32><U+0E41><U+0E2B><U+0E25><U+0E48><U+0E07><U+0E02><U+0E49><U+0E2D><U+0E21><U+0E39><U+0E25><U+0E17><U+0E33>…",FALSE,0,NA,2021-12-28 13:44:11,FALSE,NA,"1475824906801606656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peacefulworldx",9,TRUE,FALSE,NA,NA
"@Sabbas17215052 @ClassicalMuslim @althawri_ @Someone987655 @DarthAshari @xtemudjinx Malik in comparison with Yazid… https://t.co/XHIKxp063A",FALSE,0,"Alminhaji",2021-12-28 13:44:04,TRUE,"1475824490345025542","1475824876602724357","927523683186429952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alminhaji",0,FALSE,FALSE,NA,NA
"@Stark_axie Pls sir manager...scholar me po!<U+0001F64F>",FALSE,0,"Stark_axie",2021-12-28 13:43:52,FALSE,"1475821581792333826","1475824823532019716","1393011649334767617","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zenkimax",0,FALSE,FALSE,NA,NA
"@AxieEnergy Im willing to become your scholar sir! https://t.co/Fu6JwcIOzL",FALSE,0,"AxieEnergy",2021-12-28 13:43:18,FALSE,"1475729780980871169","1475824682314383360","1438765902200147972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rys_dsy",0,FALSE,FALSE,NA,NA
"@AxiePablo_ @Axie_Queen Good day Manager
Im Jorem Tuting from Philippines
I would like to apply for scholar and i w… https://t.co/EU1igfY5IM",FALSE,0,"AxiePablo_",2021-12-28 13:43:17,TRUE,"1475047735002759169","1475824678694318082","1082815226976731141","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoremTuting",0,FALSE,FALSE,NA,NA
"RT @jwassers: Jonathan Spence, Noted China Scholar, Dies at 85 - The New York Times, w/comments by <U+2066>@daicing<U+2069> Janet Chen &amp; his <U+2066>@wwnorton<U+2069>…",FALSE,0,NA,2021-12-28 13:43:09,FALSE,NA,"1475824646574460936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pcoble1",15,TRUE,FALSE,NA,NA
"RT @Kraytoshi: Surprise for those that have notifications on! Will be picking a new scholar to delegate to within an hour and a 50/50 split…",FALSE,0,NA,2021-12-28 13:42:59,FALSE,NA,"1475824605059117057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MeanMean_",59,TRUE,FALSE,NA,NA
"@SpiroAgnewGhost @RealPNavarro wasn't even a respected economist. Under Trump he made himself into a public health… https://t.co/l04g1ado3W",FALSE,0,"SpiroAgnewGhost",2021-12-28 13:42:51,TRUE,"1475689014522826753","1475824571181932544","2323448533","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","atjeffholcomb",0,FALSE,FALSE,NA,NA
"@Axie_Coach Good day Manager
Im Jorem Tuting from Philippines
I would like to apply for scholar and i would love to… https://t.co/30We4ArA9X",FALSE,0,"Axie_Coach",2021-12-28 13:42:47,TRUE,"1475266428055875584","1475824551955030018","1419397459088920578","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoremTuting",0,FALSE,FALSE,NA,NA
